Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb13;1;BGL8;winkellog;140188.88133458662;45.93344735733507;3052;11.320873543447389;91;2777;1404;487;-288;174.5771356926037;9.697716448274469e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;16;10;10;10;10;10;10;10;10;10;10;10;67;10;10;66;62;30;30;30;30;30;78;33;79;62;88;63;30;59;40;109;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;99;10;10;10;10;10;10;10;10;10;72;33;16;10;10;26;10;10;10;10;10;10;10;10;10;10;10;52;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;20;20;21;21;20;141;36;73;30;48;20;20;20;103;87;41;49;68;40;40;104;30;30;70;120;76;20;20;20;20;64;156;20;71;10;10;10;10;10;10;10;10;10;10;10;10;10;10;98;64;79;0;0;0;0
pb13;2;Spot1;euklid;453640.3813361105;232.87493908424565;1948;151.7154853262229;148;1457;1052;228;-121;556.153793901331;5.288117082305336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;10;10;10;56;85;77;10;10;245;71;20;20;20;20;20;48;33;30;30;122;30;30;30;172;30;33;30;30;30;69;20;20;63;133;20;50;20;21;53;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;176;20;20;20;58;11;11;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot1;winkel;106474.37546037724;54.65830362442363;1948;13.191171822220968;77;1414;1463;236;-232;176.62415647240832;0.04765625727615208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;10;10;10;10;10;83;10;10;55;10;10;21;20;20;20;20;20;20;20;28;46;32;30;30;30;30;94;42;197;99;20;20;20;20;20;20;20;20;20;20;20;20;20;20;96;85;10;10;65;20;20;20;20;20;21;53;50;105;20;20;20;20;20;77;30;30;30;30;30;31;30;30;30;30;30;30;31;31;30;30;30;30;30;30;30;35;20;41;11;10;10;10;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot1;winkellog;105511.60548795041;54.164068525641895;1948;12.599478951991562;80;1972;979;236;-173;179.16523780713882;0.0044281218889679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;22;20;20;20;59;30;30;24;28;78;18;10;10;10;10;74;22;15;10;10;10;82;20;20;20;20;46;30;30;30;30;30;30;30;104;30;30;85;40;40;71;148;30;31;63;60;115;30;30;30;30;30;87;40;40;40;44;40;41;40;40;40;40;40;69;31;31;30;30;30;30;30;30;30;35;20;41;11;10;10;10;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot2;euklid;429686.7076962047;190.12686181247997;2260;112.75881562568513;230;2124;528;369;-28;598.9678475256994;1.1326353832407947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;53;40;30;97;296;289;140;10;197;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;88;20;22;25;31;62;30;100;66;20;20;54;20;118;30;100;31;30;30;29;21;20;46;10;10;10;10;10;87;10;10;10;10;10;10;10;61;10;10;10;10;10;10;10;43;10;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot2;winkel;91430.94336050558;40.45616962854229;2260;14.261188666251643;184;2282;995;398;-291;172.95014641991236;0.017410379394134326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;10;10;10;10;10;10;10;10;10;10;10;39;11;10;83;10;10;10;10;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;51;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;56;30;77;42;43;77;251;48;122;30;30;30;30;30;54;40;115;72;20;20;20;20;20;20;56;10;10;10;10;10;10;10;10;14;10;11;10;16;20;20;24;20;20;20;20;20;20;28;98;51;41;40;56;112;30;31;88;20;20;20;20;20;20;20;20;28;30;30;31;30;31;55;10;10;10;10;10;11;12;12;10;10;10;10;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot2;winkellog;88201.84254847985;39.027363959504356;2260;16.264620527555877;319;1694;1220;249;-291;167.3871888518126;0.01324529450026368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;10;10;10;10;10;10;10;10;10;10;10;39;11;10;83;10;10;10;10;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;51;13;10;10;10;10;10;10;10;10;10;10;10;23;20;20;147;51;97;62;63;97;394;58;210;49;75;50;53;51;50;134;125;81;56;20;20;20;54;10;10;10;10;10;10;10;10;10;10;37;10;11;10;10;10;10;10;10;10;10;10;10;10;18;21;20;20;20;36;89;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot3;euklid;465902.8886905909;132.54705225905857;3515;80.66165020662747;65;2006;2232;86;-112;591.502806230133;1.9848286402584456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;10;10;10;58;20;20;20;20;76;10;94;70;87;164;71;126;91;271;248;286;120;318;369;419;164;82;168;132;159;75;30;128;54;30;20;20;20;20;20;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot3;winkel;141356.74447291254;40.21529003496801;3515;8.434097307102641;234;3604;1188;446;-321;171.53666497192265;0.0008997846697231002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;41;10;10;10;10;10;10;10;10;10;13;10;10;10;10;10;10;10;10;50;10;10;43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;12;10;10;41;10;10;12;20;20;20;20;20;20;20;82;22;65;20;52;30;30;30;62;355;93;79;40;39;30;30;63;30;30;60;21;10;10;10;10;59;11;10;10;10;10;10;10;10;38;20;20;20;20;48;60;20;35;30;65;66;30;114;74;34;30;30;99;213;105;31;20;39;74;30;30;38;30;33;110;40;40;40;75;40;40;95;46;30;30;103;40;42;100;30;64;23;55;10;10;10;10;10;64;10;10;13;10;10;10;10;10;10;42;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot3;winkellog;124662.0061229319;35.46572009187252;3515;6.978960771256777;221;4051;793;500;-44;176.77835560158863;2.3408449077482175e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;20;25;30;195;42;85;148;137;350;103;89;50;49;43;39;31;30;30;92;20;20;22;71;40;78;70;30;30;37;30;30;30;30;20;20;20;20;21;20;52;17;10;10;10;10;10;10;14;20;20;20;20;20;208;20;21;57;21;20;20;20;20;23;23;20;22;63;30;30;30;30;46;75;30;30;31;37;30;30;30;30;68;31;30;61;30;31;110;40;71;43;40;40;98;90;116;50;82;81;30;64;20;20;20;20;20;20;63;28;0
pb13;2;Spot4;euklid;682086.710015132;206.25543090871847;3307;134.24213473524452;273;1719;2224;222;-154;549.2370807749681;4.704522147878191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;10;10;10;10;10;65;24;20;20;124;40;215;145;146;50;99;150;72;40;62;198;50;332;61;168;42;340;35;54;123;33;30;30;30;30;30;30;153;82;128;10;56;10;51;24;20;70;212;30;30;30;32;43;20;20;24;10;10;10;10;10;10;10;10;10;10;10;10;10;10;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot4;winkel;194102.2234625774;58.69435242291425;3307;23.94122564603674;79;1830;2844;294;-297;178.06062436451808;0.008633926608282173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;10;10;17;20;140;32;128;41;40;40;75;40;35;48;40;42;119;40;32;30;89;30;30;30;30;30;37;45;59;40;40;40;40;40;40;40;42;40;40;40;42;81;87;99;64;60;53;187;151;20;20;20;20;21;48;13;10;10;10;95;20;20;20;21;20;20;20;20;20;20;20;178;10;10;10;10;10;10;10;10;10;10;10;10;23;20;20;108;20;20;20;20;20;20;143;10;10;10;10;39;91;10;39;10;10;10;105;11;10;10;10;19;20;59;132;165;20;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot4;winkellog;179897.88190862635;54.39911760164087;3307;21.282733126523635;127;3051;1628;294;-282;178.05994035678938;0.0022025160309591327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;10;22;118;31;30;30;65;30;25;38;30;32;109;30;22;20;79;20;20;20;20;20;20;22;39;20;20;20;20;20;20;20;20;20;20;20;20;51;55;58;24;20;20;20;20;20;20;20;20;21;20;20;20;20;20;151;36;40;40;41;62;40;40;40;40;40;51;47;40;40;104;40;84;146;70;174;87;40;40;40;55;91;114;30;30;30;30;30;30;30;153;20;20;20;20;49;101;20;49;51;10;10;105;11;10;10;10;19;20;59;132;165;20;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot5;euklid;1031688.8234263882;267.9015381527884;3851;187.89540383069155;93;4045;1163;445;-122;726.8545360631379;6.621190360843872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;14;10;14;20;20;61;20;20;20;20;20;83;20;20;80;30;30;30;133;118;50;184;128;205;442;102;99;40;253;20;20;20;48;20;20;20;60;34;30;120;20;20;20;20;20;20;20;20;20;20;103;30;30;30;30;89;30;30;77;30;30;31;30;104;30;30;30;30;30;30;35;42;81;62;50;50;50;50;73;51;168;40;89;31;109;117;31;24;25;20;20;20;71;10;10;10;10;10;10;10;10;10;12;10;10;10;10;10;10;10;10;11;29;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot5;winkel;262923.12981675955;68.2739885268137;3851;22.304598286257082;55;2564;3165;346;-415;178.4941894117648;0.03463507706400974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;169;20;20;20;20;20;20;20;20;20;23;20;20;20;18;10;10;10;10;10;21;20;49;64;30;30;30;30;20;50;20;62;20;20;20;20;31;31;30;101;40;38;30;30;40;46;46;50;124;51;110;50;50;50;50;51;50;50;50;50;50;50;53;50;50;50;50;406;103;114;113;145;149;31;31;99;31;23;20;20;20;20;20;20;20;20;24;31;31;30;30;65;40;41;92;131;111;140;30;65;38;41;40;157;56;20;20;20;20;20;20;20;12;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;12;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot5;winkellog;247122.94971551164;64.17111132576257;3851;21.153311688305667;92;2530;3167;346;-415;177.8357815390597;0.02663879755471354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;170;20;20;20;20;20;20;20;20;20;23;20;20;20;18;10;10;10;10;10;21;20;49;64;30;30;30;30;20;50;20;62;20;20;20;20;31;31;30;101;40;38;30;30;40;46;46;50;124;51;110;50;50;50;50;51;50;50;50;50;50;50;53;50;50;50;50;407;140;114;113;108;152;31;31;99;31;23;20;20;20;20;20;20;20;20;24;31;31;30;30;65;40;41;92;131;111;140;30;65;38;41;40;157;56;20;20;20;20;20;20;20;12;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;12;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot6;euklid;490916.39397636236;167.9495018735417;2923;124.5169237253872;370;1822;1462;113;-105;489.19901552209745;3.8895182974368114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;68;39;101;20;151;30;36;30;50;30;86;40;60;121;50;50;50;104;321;473;294;492;256;68;51;163;33;30;30;30;32;33;20;68;10;10;10;10;10;10;10;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot6;winkel;161473.67168317773;55.242446692842194;2923;22.48412052943775;125;2115;2249;390;-251;179.83836966014837;0.03947512940746239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;10;23;66;20;20;20;20;20;20;20;103;123;31;41;40;95;40;72;71;30;30;40;40;40;40;72;40;87;40;40;42;40;40;40;46;40;108;40;40;36;30;30;30;30;30;30;108;30;38;30;315;132;127;82;40;40;40;40;40;40;71;30;30;31;30;30;30;30;28;20;20;20;52;20;20;26;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;58;10;10;10;10;10;10;10;10;10;26;10;10;10;10;10;10;10;55;10;10;10;10;10;10;10;10;10;10;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot6;winkellog;147765.0054208986;50.552516394423066;2923;15.06365340613851;125;2118;2249;390;-251;179.21496867977717;0.0003499044762741216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;10;106;66;20;20;20;20;20;20;20;20;20;134;41;40;95;40;72;71;30;30;40;40;40;40;72;40;87;40;40;41;41;40;40;46;40;108;40;40;36;30;30;30;30;30;30;108;30;38;30;315;143;76;82;40;40;40;40;40;40;71;30;30;31;30;30;30;30;28;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;104;20;20;20;20;20;20;20;55;10;10;10;10;10;10;10;10;10;26;10;10;10;10;10;10;10;55;10;10;10;10;10;10;10;10;10;10;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot7;euklid;477914.3332484415;213.8319164422557;2235;135.9998597292908;146;578;2211;58;-226;516.4779418072051;4.82537346771664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;42;10;10;10;10;53;20;20;20;20;20;20;20;46;20;20;20;20;20;20;20;20;20;20;106;32;30;148;30;30;289;68;51;37;20;192;46;33;30;89;82;40;121;172;40;178;108;40;141;28;20;20;49;20;20;20;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot7;winkel;136780.041311335;61.19912362923266;2235;31.70188245243054;16;1569;1697;314;-246;176.07014997467826;0.08165606974328175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;49;231;10;10;21;20;20;20;20;20;139;20;20;20;20;20;20;20;49;20;20;20;20;36;20;20;20;20;20;46;20;20;20;26;30;30;52;20;20;25;20;134;20;29;30;54;30;65;24;32;20;78;19;20;20;20;54;30;30;23;53;10;10;10;10;10;20;20;20;31;30;30;30;31;25;27;30;83;95;52;30;30;22;20;20;10;10;10;10;10;27;10;10;10;10;10;10;10;10;10;10;121;10;82;10;10;10;10;10;10;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot7;winkellog;120282.72809280791;53.81777543302368;2235;25.943586068195316;83;1223;1984;165;-246;176.07014997467672;0.0019131506471178998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;49;231;10;12;20;20;20;20;20;20;139;20;20;20;20;20;20;20;49;20;20;20;20;36;20;20;20;20;44;22;20;20;20;26;30;30;52;20;24;78;40;154;40;49;50;74;54;120;54;123;78;118;39;40;98;40;40;40;40;33;63;52;20;20;20;20;50;30;27;20;20;20;20;20;20;36;20;97;10;10;10;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;2;Spot8;euklid;588271.3109680889;205.04402613039;2869;144.93308370278308;183;1737;1877;220;-336;523.489176115894;4.094509286199366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;14;10;10;10;10;51;10;206;41;11;11;10;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;17;20;20;20;30;30;76;30;188;30;113;34;30;30;30;117;34;153;207;30;123;21;20;20;20;20;20;20;20;20;20;20;20;82;107;20;90;20;34;31;55;20;26;97;32;34;168;20;20;20;20;20;20;21;11;138;10;114;10;10;10;10;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
